13,Amazonas,1304,Sul Amazonense,13011,Boca do Acre,00706,Boca do Acre,10,Floriano Peixoto,00,
13,Amazonas,1304,Sul Amazonense,13011,Boca do Acre,03502,Pauini,05,Pauini,00,
13,Amazonas,1304,Sul Amazonense,13012,Purus,00904,Canutama,05,Canutama,00,
13,Amazonas,1304,Sul Amazonense,13012,Purus,02405,Labrea,05,Labrea,00,
13,Amazonas,1304,Sul Amazonense,13012,Purus,04104,Tapaua,05,Tapaua,00,
13,Amazonas,1304,Sul Amazonense,13013,Madeira,00144,Apui,05,Apui,00,
13,Amazonas,1304,Sul Amazonense,13013,Madeira,00805,Borba,05,Borba,00,
13,Amazonas,1304,Sul Amazonense,13013,Madeira,01704,Humaita,05,Humaita,00,
13,Amazonas,1304,Sul Amazonense,13013,Madeira,02702,Manicore,05,Manicore,00,
13,Amazonas,1304,Sul Amazonense,13013,Madeira,03304,Novo Aripuana,05,Novo Aripuana,00,
14,Roraima,1401,Norte de Roraima,14001,Boa Vista,00027,Amajari,05,Amajari,00,
14,Roraima,1401,Norte de Roraima,14001,Boa Vista,00050,Alto Alegre,05,Alto Alegre,00,
14,Roraima,1401,Norte de Roraima,14001,Boa Vista,00100,Boa Vista,05,Boa Vista,00,
14,Roraima,1401,Norte de Roraima,14001,Boa Vista,00456,Pacaraima,05,Pacaraima,00,
14,Roraima,1401,Norte de Roraima,14002,Nordeste de Roraima,00159,Bonfim,05,Bonfim,00,
14,Roraima,1401,Norte de Roraima,14002,Nordeste de Roraima,00175,Canta,05,Canta,00,
14,Roraima,1401,Norte de Roraima,14002,Nordeste de Roraima,00407,Normandia,05,Normandia,00,
14,Roraima,1401,Norte de Roraima,14002,Nordeste de Roraima,00704,Uiramuta,05,Uiramuta,00,
14,Roraima,1402,Sul de Roraima,14003,Caracarai,00209,Caracarai,05,Caracarai,00,
14,Roraima,1402,Sul de Roraima,14003,Caracarai,00282,Iracema,05,Iracema,00,
14,Roraima,1402,Sul de Roraima,14003,Caracarai,00308,Mucajai,05,Mucajai,00,
14,Roraima,1402,Sul de Roraima,14004,Sudeste de Roraima,00233,Caroebe,05,Caroebe,00,
14,Roraima,1402,Sul de Roraima,14004,Sudeste de Roraima,00472,Rorainopolis,05,Rorainopolis,00,
14,Roraima,1402,Sul de Roraima,14004,Sudeste de Roraima,00506,Sao Joao da Baliza,05,Sao Joao da Baliza,00,
14,Roraima,1402,Sul de Roraima,14004,Sudeste de Roraima,00605,Sao Luiz,05,Sao Luiz,00,
15,Para,1501,Baixo Amazonas,15001,Obidos,03002,Faro,05,Faro,00,
15,Para,1501,Baixo Amazonas,15001,Obidos,03002,Faro,08,Nova Maracana,00,
15,Para,1501,Baixo Amazonas,15001,Obidos,03903,Juruti,05,Juruti,00,
15,Para,1501,Baixo Amazonas,15001,Obidos,05106,Obidos,05,Obidos,00,
15,Para,1501,Baixo Amazonas,15001,Obidos,05304,Oriximina,05,Oriximina,00,
15,Para,1501,Baixo Amazonas,15001,Obidos,07979,Terra Santa,05,Terra Santa,00,
15,Para,1501,Baixo Amazonas,15002,Santarem,00404,Alenquer,05,Alenquer,00,
15,Para,1501,Baixo Amazonas,15002,Santarem,01451,Belterra,05,Belterra,00,
15,Para,1501,Baixo Amazonas,15002,Santarem,02855,Curua,05,Curua,00,
15,Para,1501,Baixo Amazonas,15002,Santarem,04752,Mojui dos Campos,05,Mojui dos Campos,00,
15,Para,1501,Baixo Amazonas,15002,Santarem,04802,Monte Alegre,05,Monte Alegre,00,
15,Para,1501,Baixo Amazonas,15002,Santarem,05650,Placas,05,Placas,00,
15,Para,1501,Baixo Amazonas,15002,Santarem,06005,Prainha,05,Prainha,00,
15,Para,1501,Baixo Amazonas,15002,Santarem,06005,Prainha,10,Pacoval,00,
15,Para,1501,Baixo Amazonas,15002,Santarem,06807,Santarem,05,Santarem,00,
15,Para,1501,Baixo Amazonas,15002,Santarem,06807,Santarem,10,Alter do Chao,00,
15,Para,1501,Baixo Amazonas,15002,Santarem,06807,Santarem,25,Boim,00,
15,Para,1501,Baixo Amazonas,15002,Santarem,06807,Santarem,30,Curuai,00,
15,Para,1501,Baixo Amazonas,15003,Almeirim,00503,Almeirim,05,Almeirim,00,
15,Para,1501,Baixo Amazonas,15003,Almeirim,00503,Almeirim,10,Arumanduba,00,
15,Para,1501,Baixo Amazonas,15003,Almeirim,00503,Almeirim,15,Monte Dourado,00,
15,Para,1501,Baixo Amazonas,15003,Almeirim,05908,Porto de Moz,05,Porto de Moz,00,
15,Para,1501,Baixo Amazonas,15003,Almeirim,05908,Porto de Moz,10,Veiros,00,
15,Para,1501,Baixo Amazonas,15003,Almeirim,05908,Porto de Moz,15,Vilarinho do Monte,00,
15,Para,1502,Marajo,15004,Portel,01105,Bagre,05,Bagre,00,
15,Para,1502,Marajo,15004,Portel,01105,Bagre,10,Pedreira,00,
15,Para,1502,Marajo,15004,Portel,03101,Gurupa,05,Gurupa,00,
15,Para,1502,Marajo,15004,Portel,03101,Gurupa,10,Carrazedo,00,
15,Para,1502,Marajo,15004,Portel,03101,Gurupa,15,Itatupa,00,
15,Para,1502,Marajo,15004,Portel,04505,Melgaco,05,Melgaco,00,
15,Para,1502,Marajo,15004,Portel,04505,Melgaco,10,Areias,00,
15,Para,1502,Marajo,15004,Portel,05809,Portel,05,Portel,00,
15,Para,1502,Marajo,15005,Furos de Breves,00305,Afua,05,Afua,00,
15,Para,1502,Marajo,15005,Furos de Breves,00701,Anajas,05,Anajas,00,
15,Para,1502,Marajo,15005,Furos de Breves,01808,Breves,05,Breves,00,
15,Para,1502,Marajo,15005,Furos de Breves,01808,Breves,10,Antonio Lemos,00,
15,Para,1502,Marajo,15005,Furos de Breves,01808,Breves,15,Curumu,00,
15,Para,1502,Marajo,15005,Furos de Breves,01808,Breves,20,Sao Miguel dos Macacos,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00205,Porto Velho,05,Porto Velho,06,Zona 01
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00205,Porto Velho,05,Porto Velho,07,Zona 02
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00205,Porto Velho,05,Porto Velho,08,Zona 03
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00205,Porto Velho,05,Porto Velho,09,Zona 04
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00205,Porto Velho,05,Porto Velho,10,Zona 05
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00205,Porto Velho,05,Porto Velho,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00205,Porto Velho,10,Abuna,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00205,Porto Velho,15,Calama,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00205,Porto Velho,16,Demarcacao,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00205,Porto Velho,17,Extrema,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00205,Porto Velho,18,Fortaleza do Abuna,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00205,Porto Velho,20,Jaci Parana,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00205,Porto Velho,25,Mutum Parana,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00205,Porto Velho,30,Nazare,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00205,Porto Velho,35,Nova California,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00205,Porto Velho,40,Sao Carlos,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00205,Porto Velho,45,Vista Alegre do Abuna,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00338,Nova Mamore,05,Nova Mamore,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00338,Nova Mamore,10,Araras,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00338,Nova Mamore,12,Jacynopolis,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00338,Nova Mamore,15,Nova Dimensao,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00338,Nova Mamore,20,Palmeiras,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00452,Buritis,05,Buritis,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00700,Campo Novo de Rondonia,05,Campo Novo de Rondonia,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00809,Candeias do Jamari,05,Candeias do Jamari,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00809,Candeias do Jamari,20,Rio Preto do Candeias,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,00940,Cujubim,05,Cujubim,00,
11,Rondonia,1101,Madeira-Guapore,11001,Porto Velho,01104,Itapua do Oeste,05,Itapua do Oeste,00,
11,Rondonia,1101,Madeira-Guapore,11002,Guajara-Mirim,00080,Costa Marques,05,Costa Marques,00,
11,Rondonia,1101,Madeira-Guapore,11002,Guajara-Mirim,00080,Costa Marques,15,Principe da Beira,00,
11,Rondonia,1101,Madeira-Guapore,11002,Guajara-Mirim,00106,Guajara-Mirim,05,Guajara-Mirim,00,
11,Rondonia,1101,Madeira-Guapore,11002,Guajara-Mirim,00106,Guajara-Mirim,12,Iata,00,
11,Rondonia,1101,Madeira-Guapore,11002,Guajara-Mirim,00106,Guajara-Mirim,22,Surpresa,00,
11,Rondonia,1101,Madeira-Guapore,11002,Guajara-Mirim,01492,Sao Francisco do Guapore,05,Sao Francisco do Guapore,00,
11,Rondonia,1102,Leste Rondoniense,11003,Ariquemes,00023,Ariquemes,05,Ariquemes,00,
11,Rondonia,1102,Leste Rondoniense,11003,Ariquemes,00130,Machadinho D'Oeste,05,Machadinho D'Oeste,00,
11,Rondonia,1102,Leste Rondoniense,11003,Ariquemes,00130,Machadinho D'Oeste,15,Oriente Novo,00,
11,Rondonia,1102,Leste Rondoniense,11003,Ariquemes,00130,Machadinho D'Oeste,20,Quinto BEC,00,
11,Rondonia,1102,Leste Rondoniense,11003,Ariquemes,00130,Machadinho D'Oeste,25,Tabajara,00,
11,Rondonia,1102,Leste Rondoniense,11003,Ariquemes,00262,Rio Crespo,05,Rio Crespo,00,
11,Rondonia,1102,Leste Rondoniense,11003,Ariquemes,00403,Alto Paraiso,05,Alto Paraiso,00,
11,Rondonia,1102,Leste Rondoniense,11003,Ariquemes,00601,Cacaulandia,05,Cacaulandia,00,
11,Rondonia,1102,Leste Rondoniense,11003,Ariquemes,01401,Monte Negro,05,Monte Negro,00,
11,Rondonia,1102,Leste Rondoniense,11003,Ariquemes,01757,Vale do Anari,05,Vale do Anari,00,
11,Rondonia,1102,Leste Rondoniense,11004,Ji-Parana,00114,Jaru,05,Jaru,00,
11,Rondonia,1102,Leste Rondoniense,11004,Ji-Parana,00114,Jaru,10,Bom Jesus,00,
11,Rondonia,1102,Leste Rondoniense,11004,Ji-Parana,00114,Jaru,20,Santa Cruz da Serra,00,
11,Rondonia,1102,Leste Rondoniense,11004,Ji-Parana,00114,Jaru,25,Tarilandia,00,
